MSA,ZIP,UHII.Wght
35004,11782,2.73301237144617
35004,11783,5.54964219128888
35004,11784,3.48048572988677
35004,11786,-2.33253728986572
35004,11787,0.858323587989104
35004,11788,3.39716940816412
35004,11789,-2.56077600213777
35004,11790,0.3811812284238
35004,11791,3.37663238890717
35004,11792,-2.33512500478713
35004,11793,5.86278957194982
35004,11795,3.39897075356723
35004,11796,1.72098926894302
35004,11797,2.13394506107091
35004,11798,2.79462525049846
35004,11801,8.11611469718298
35004,11802,7.691826389
35004,11803,6.22283605054483
35004,11804,3.397740511
35004,11901,0.521658776313459
35004,11933,-0.307247159542482
35004,11934,-0.736176378809046
35004,11935,-1.05096207254339
35004,11940,-1.36048408023943
35004,11941,-1.62065296034218
35004,11942,-1.8367091026583
35004,11946,-2.12756888537212
35004,11948,-0.983799226248024
35004,11949,-1.29709725928075
35004,11950,0.0691608865785451
35004,11951,-0.748110225533367
35004,11952,-1.03373987687289
35004,11953,-0.558642036207662
35004,11955,-0.306349479349772
35004,11959,-2.394401074
35004,11960,-1.714483497
35004,11961,-1.4080381577397
35004,11963,-3.58715247027815
35004,11967,-0.559399029128361
35004,11968,-1.98700055181982
35004,11969,0.315082166
35004,11972,-1.714483497
35004,11976,-2.43612847469354
35004,11977,-0.863292493987519
35004,11978,-0.948652195147834
35004,11980,-0.493534666067521
10580,12008,1.410803116
10580,12009,-1.59801509811365
10580,12018,-2.9397209720777
10580,12019,-0.890845504875645
10580,12020,0.295227957269425
10580,12027,-1.35125094767985
10580,12033,-1.18652659413885
10580,12047,2.46301312122036
10580,12054,0.491299937378735
10580,12056,-1.699933222
10580,12061,0.244169352998821
10580,12063,-0.791832177
10580,12065,0.280617097265174
10580,12077,0.310641444805057
10580,12084,0.825723892137134
10580,12085,-1.534856171
10580,12110,2.61255873459014
10580,12118,0.176833928061952
10580,12123,-1.98179230612566
10580,12140,-1.71662718928107
10580,12144,1.33648966558369
10580,12148,-1.25110336313112
10580,12150,-0.62812597
10580,12151,-0.253910396752144
10580,12154,-0.674749106494542
10580,12158,0.180410428621686
10580,12159,0.1484247368305
10580,12170,-1.61701502969213
10580,12180,2.72904357897878
10580,12181,5.987736711
10580,12182,1.34469373564848
10580,12183,3.520417512
10580,12186,-1.16512261588326
10580,12188,0.351655477573874
10580,12189,3.67948193397202
10580,12196,-2.88778727953569
10580,12198,-0.405300980573252
10580,12201,3.673620352
10580,12202,5.64020065645452
10580,12203,4.20544963998245
10580,12204,2.5425073837494
10580,12205,4.29623514150561
10580,12206,6.33663280127341
10580,12207,5.97462519351194
10580,12208,5.37465425124197
10580,12209,3.90435731164398
10580,12210,6.33536112450843
10580,12211,3.49546536747756
10580,12212,3.673620352
10580,12220,5.613567162
10580,12301,5.013227109
10580,12302,0.460935553336366
10580,12303,3.70011580364197
10580,12304,3.91250505170153
10580,12305,3.02676751480081
10580,12306,2.98290773416045
10580,12307,6.28210089949352
10580,12308,3.62794572318442
10580,12309,1.30702635488279
10580,12831,0.0847952320794592
10580,12833,-1.32646809823766
10580,12866,1.75729173745176
45060,13027,-0.711236114240832
45060,13029,-2.00505943439477
45060,13030,-2.17834740451425
45060,13031,0.175755151080712
45060,13036,-2.36805004551009
45060,13039,-0.510348395666868
45060,13041,-0.375166482356245
45060,13057,2.64224971308182
45060,13066,0.257540772385692
45060,13069,-3.71343819151022
45060,13076,-2.72879821
45060,13078,-0.0109692717588102
45060,13082,-2.19401462986032
45060,13088,3.0618119438612
45060,13089,1.978812437
45060,13090,1.63803229977
45060,13103,-2.97624624407918
45060,13104,-0.360052232910336
45060,13108,-1.91959329384688
45060,13116,0.301299552
45060,13120,-1.1170037213811
45060,13135,-2.44211090450466
45060,13164,-1.11360608927798
45060,13201,8.087887117
45060,13202,8.06488937861451
45060,13203,7.0648756066977
45060,13204,5.19974312896227
45060,13205,3.92801863364972
45060,13206,6.31387253618004
45060,13207,3.20263357179436
45060,13208,5.81453735565818
45060,13209,1.50739297857804
45060,13210,6.44192102645098
45060,13211,4.09094913401566
45060,13212,3.44332608997477
45060,13214,4.0623603052121
45060,13215,-0.569183852717069
45060,13217,6.749807105
45060,13218,1.784278194
45060,13219,3.14823788438258
45060,13220,4.704524467
45060,13224,5.02178730536501
45060,13290,1.784278194
15380,14004,-1.23786717307427
15380,14006,-3.50276128521307
15380,14025,-2.14100049584373
15380,14026,2.315518311
15380,14031,0.901669236288856
15380,14032,0.0646353940068162
15380,14043,4.86938903801208
15380,14047,-4.39212289587795
15380,14051,1.04277110504093
15380,14057,-0.842192444172942
15380,14059,-0.964875210413333
15380,14068,1.80583663562417
15380,14072,-1.58248109132443
15380,14075,0.947326620726801
15380,14085,-2.59270776049195
15380,14086,2.43273204319811
15380,14092,-1.04408455600787
15380,14094,-1.20099410667319
15380,14109,-0.568679913
15380,14120,0.989865799843833
15380,14127,0.800116150143027
15380,14132,0.17771046397553
15380,14150,4.90180755976001
15380,14151,3.267701455
15380,14170,-2.50473147390737
15380,14174,-2.54260240242507
15380,14201,4.27194836474997
15380,14202,3.33216746605058
15380,14203,7.36540014408277
15380,14204,6.46490890783455
15380,14205,6.462230006
15380,14206,6.79864259278842
15380,14207,3.48731916246611
15380,14208,6.29325580812087
15380,14209,6.55344956294572
15380,14210,5.67629320258867
15380,14211,7.32813267745831
15380,14212,7.14998461138086
15380,14213,3.2249305898208
15380,14214,6.9196660363611
15380,14215,7.25697673926699
15380,14216,8.26497305921529
15380,14217,7.50053471299303
15380,14218,3.81486633476353
15380,14219,3.44597893237692
15380,14220,5.00525091487314
15380,14221,4.23833597312762
15380,14222,5.91399895351636
15380,14223,7.24484323971578
15380,14224,3.41807665593529
15380,14225,6.01766006281103
15380,14226,6.38159045129101
15380,14227,4.66115728406092
15380,14228,2.61393255690484
15380,14240,7.150722662
15380,14301,4.62563795387293
15380,14302,2.22403148
15380,14303,4.20447851213352
15380,14304,2.83333935440939
15380,14305,3.10088865818986
40380,14424,-0.0950682886269428
40380,14425,0.947567572622424
40380,14428,-0.149179917139716
40380,14445,2.66459492474984
40380,14450,0.887041766697817
40380,14467,1.85698583678398
40380,14468,-0.500608910286027
40380,14502,-1.34077291851871
40380,14506,0.10888455
40380,14514,0.816477008998126
40380,14519,-2.35338212568925
40380,14526,0.75254769878027
40380,14534,1.15436441715376
40380,14543,-0.576245875724999
40380,14544,-4.573040297
40380,14546,0.358307236207568
40380,14548,0.734234563921741
40380,14559,-0.466395615733386
40380,14564,0.301922345367585
40380,14568,-1.92634264135972
40380,14580,-0.355741081985197
40380,14586,0.530368960937584
40380,14589,-7.44941821743427
40380,14602,3.923136247
40380,14603,6.946042369
40380,14604,7.097568075
40380,14605,6.38299231403147
40380,14606,4.14821945847079
40380,14607,6.5133231195751
40380,14608,6.09205722838036
40380,14609,4.51477742446166
40380,14610,3.41685353310353
40380,14611,5.98809696170612
40380,14612,-0.33914847043823
40380,14613,6.05206809029477
40380,14614,6.98826535907963
40380,14615,4.73067865308069
40380,14616,2.86874650300208
40380,14617,0.256839136943926
40380,14618,2.38085019801792
40380,14619,5.24110651517049
40380,14620,3.59572209636662
40380,14621,5.52753549432586
40380,14622,-0.460419604370692
40380,14623,2.62860572239176
40380,14624,1.6502479315461
40380,14625,-0.276227384391539
40380,14626,2.61862497108386
40380,14692,3.923136247
38300,15001,-1.17077681956312
38300,15003,0.264451729690417
38300,15005,-0.74319741253253
38300,15007,-1.638282649
38300,15009,0.032785485449543
38300,15010,-0.112418531603324
38300,15012,0.468044526401349
38300,15014,-0.574163111
38300,15015,-0.724954747532967
38300,15017,1.6506314562674
38300,15018,-1.04175532365511
38300,15019,-1.57326516553341
38300,15021,-0.894409131559896
38300,15022,1.09687653150073
38300,15024,-0.929383626364972
38300,15025,0.802835402724979
38300,15026,-1.18480671239926
38300,15027,0.785428278120611
38300,15030,-1.35490988
38300,15031,-0.413537457686565
38300,15033,0.160334358384177
38300,15034,2.091173273
38300,15035,1.30947493598654
38300,15037,-0.7390065503296
38300,15042,-0.907865089024052
38300,15044,-1.06322005022447
38300,15045,1.70159372448004
38300,15046,-1.240729944
38300,15049,-0.488067410453498
38300,15051,-1.84894840488547
38300,15052,-3.37434336296272
38300,15053,-1.873338691
38300,15055,-0.441795068
38300,15056,0.467304132
38300,15057,-1.05079250060414
38300,15061,0.523124949249948
38300,15062,2.13164298935361
38300,15063,0.0184791717162354
38300,15064,-0.07513206
38300,15065,-1.3206972071786
38300,15066,1.04063599541545
38300,15067,0.328151186588022
38300,15068,0.766227799075209
38300,15071,0.452474285911577
38300,15074,0.445695914663157
38300,15076,-1.42037582320753
38300,15081,-0.383359325
38300,15083,-1.27556470723591
38300,15084,-1.19527847075293
38300,15085,-0.870792935626525
38300,15086,-0.214233083653159
38300,15088,-0.174147442
38300,15089,-0.630668476608394
38300,15090,-0.423333272841598
38300,15101,-0.0839073659840396
38300,15102,2.77998588966568
38300,15104,2.94058836254349
38300,15106,3.60160097136299
38300,15108,-0.171961657312747
38300,15110,3.05047313227835
38300,15112,1.90611808793721
38300,15116,1.09412429012817
38300,15120,2.76394806637271
38300,15122,2.56007081638746
38300,15126,0.708989253318558
38300,15127,-0.651709947
38300,15129,0.726707925802171
38300,15131,0.811112075647084
38300,15132,3.27396897130117
38300,15133,1.87108808108503
38300,15134,3.480516309
38300,15135,-0.665648493519414
38300,15136,2.42653319467763
38300,15137,0.961677886283615
38300,15139,0.652245200984452
38300,15140,0.0867253658631144
38300,15142,0.402903163406512
38300,15143,-1.46643344628981
38300,15144,0.424314635456772
38300,15145,1.23177716169759
38300,15146,1.20669069328151
38300,15147,0.0561400149219313
38300,15148,1.38033844910721
38300,15201,3.86790126345614
38300,15202,0.371622780204457
38300,15203,5.34018837096583
38300,15204,3.38922489899567
38300,15205,2.98186301456708
38300,15206,4.58058824182238
38300,15207,2.18353048083037
38300,15208,4.69773621084926
38300,15209,1.31603826844599
38300,15210,4.19759883821224
38300,15211,3.30584590346346
38300,15212,3.04369243243028
38300,15213,5.70717794762094
38300,15214,1.08565021035969
38300,15215,0.260293565784268
38300,15216,4.53117451145962
38300,15217,3.77704965061835
38300,15218,3.39435437247827
38300,15219,5.72873241412008
38300,15220,4.21784926326747
38300,15221,3.08763918960586
38300,15222,4.92571571813863
38300,15223,1.58175677916645
38300,15224,5.73995319138703
38300,15225,0.098543649
38300,15226,4.69881999921278
38300,15227,2.8606853638282
38300,15228,4.27666448761656
38300,15229,1.10855518251029
38300,15232,6.67613139697664
38300,15233,3.98992682794773
38300,15234,4.11527670620117
38300,15235,0.914464507549789
38300,15236,3.4424657710142
38300,15237,1.03051427317629
38300,15238,-0.733884232937373
38300,15239,-0.232029019763256
38300,15241,1.80459248067927
38300,15243,4.14338893121238
38300,15244,1.66479076
38300,15301,1.25544003333078
38300,15314,0.382710390487781
38300,15317,0.941985564469806
38300,15321,-1.48030847711472
38300,15330,-0.257067599523267
38300,15332,-0.190640523459266
38300,15342,0.353678486252698
38300,15360,0.00671185524122961
38300,15361,-1.905050276
38300,15363,1.438524599
38300,15367,0.666905309462624
38300,15401,2.5735812702517
38300,15410,-0.719543779308598
38300,15413,-0.454978504963488
38300,15417,-0.450189112201284
38300,15419,-0.25173812331767
38300,15423,-1.14021221209099
38300,15425,1.11654521526205
38300,15428,-0.147973813375801
38300,15431,-0.700000432581426
38300,15436,-0.37069359
38300,15438,-0.153522677357528
38300,15442,-0.428523895193527
38300,15444,-0.572243164
38300,15445,0.0576929020170613
38300,15456,-0.874280016998374
38300,15458,-0.823066934
38300,15478,-1.13601456977913
38300,15479,-0.140594138541124
38300,15486,-1.45409210127279
38300,15601,1.68508561986516
38300,15611,0.157786656704315
38300,15612,0.701626809400816
38300,15613,-0.929887119031055
38300,15615,-1.244715458
38300,15620,0.1438540882654
38300,15623,-0.625623911965869
38300,15626,-0.609248760618627
38300,15627,-0.0811432078771943
38300,15631,1.318313154
38300,15632,-1.25049783306673
38300,15634,-0.143710987
38300,15636,-0.0671197135383788
38300,15637,-0.912765022080772
38300,15639,0.142448769132686
38300,15641,-0.953637313
38300,15642,0.774869255237868
38300,15644,0.951350235630097
38300,15647,-0.761982804137963
38300,15650,1.41499431797113
38300,15656,-1.12350549974309
38300,15661,2.351801625
38300,15665,0.503285908107476
38300,15666,0.485395363029525
38300,15668,-0.970320143386412
38300,15671,-0.670517117134597
38300,15672,0.314715123859143
38300,15675,0.158228446834564
38300,15678,-1.15811846735222
38300,15679,-0.202716203790045
38300,15683,1.75786550817349
38300,15688,-0.197083298
38300,15690,0.44997789068945
38300,15692,0.554948654
38300,15697,0.0692354928666262
38300,16023,-1.35601569196589
38300,16033,-1.61226331495309
38300,16037,-0.840878064942293
38300,16046,0.0353541734411827
38300,16055,-1.45009910061691
38300,16056,-0.800660708233695
38300,16059,-1.41578722959178
38300,16063,0.0449815024687717
38300,16066,1.39936110222469
38300,16115,-1.7222921175683
49660,16121,3.72397240733632
49660,16146,2.88449760905104
49660,16148,1.00799004497665
49660,16150,-1.15280674877936
49660,16159,-0.800393196901174
49660,16161,3.612994261
38300,16229,-2.85082176297749
25420,17001,1.367999039
25420,17007,0.881587595147438
25420,17011,3.22852689322817
25420,17013,3.28355838915872
25420,17018,-3.933235902
25420,17020,-5.184717244
29540,17022,0.0371260600083347
25420,17025,-0.0713127358194079
25420,17027,0.611379537
25420,17028,-0.587640832505971
25420,17033,1.24570802089215
25420,17034,0.57667783729984
25420,17036,-0.253296454130633
25420,17043,2.44946606448793
25420,17050,2.44604634091836
25420,17053,-3.66869631144769
25420,17055,3.11035992871679
25420,17057,0.749470000300628
25420,17070,0.774572824581528
25420,17072,0.899490672
25420,17093,-1.514392632
25420,17101,2.18720087483317
25420,17102,1.16474989238093
25420,17103,4.05146208611347
25420,17104,4.13432079082201
25420,17105,2.131629373
25420,17106,2.372832209
25420,17108,2.131629373
25420,17109,3.25533774892819
25420,17110,-0.117446243421501
25420,17111,2.48516713153136
25420,17112,0.78248290546146
25420,17113,2.09296123350366
29540,17501,1.21285906894058
29540,17502,-1.91566410799533
29540,17504,5.844389923
29540,17505,0.620789228003904
29540,17506,-0.063525199
29540,17507,-0.646139954
29540,17508,0.908169533
29540,17509,-1.996334594
29540,17512,-1.24374351931725
29540,17516,-1.64946030754238
29540,17517,-0.592281124005368
29540,17519,-0.16431378988555
29540,17520,1.74742770944685
29540,17522,1.75625352305498
29540,17527,-1.56276110930371
29540,17529,0.0424747215737237
29540,17534,-0.071640177
29540,17535,-1.18343508657615
29540,17538,1.30354811463489
29540,17540,0.884959931497053
29540,17543,0.942112185944816
29540,17545,0.550762842337095
29540,17547,-0.351818198890173
29540,17551,1.32435916327548
29540,17552,1.01082411512818
29540,17554,0.660378814122667
29540,17555,-1.22775862976905
29540,17557,0.940231828947724
29540,17560,-1.47874106796436
29540,17562,-0.567769278933309
29540,17565,-1.85074472652121
29540,17567,0.753099155
29540,17568,0.166658655
29540,17569,-1.42352630614669
29540,17572,0.459505628635436
29540,17576,1.607119047
29540,17578,-0.509813273942871
29540,17579,0.163639918969871
29540,17581,-0.063525199
29540,17582,-2.08701649267242
29540,17584,0.261080496691259
29540,17601,2.48220909485623
29540,17602,4.86078129846957
29540,17603,3.91604111050412
29540,17604,5.844389923
29540,17605,1.187098937
29540,17608,5.844389923
10900,18002,2.8298289
10900,18011,0.817127692045206
10900,18013,-2.08765886052443
10900,18014,-1.35695005149436
10900,18015,2.18652960649101
10900,18016,5.640117676
10900,18017,3.79679744983881
10900,18018,5.26347116648265
10900,18020,3.40638880678657
10900,18031,2.03690817896256
10900,18032,3.48712462585576
10900,18034,-0.73197486286456
10900,18035,-1.55967086029678
10900,18036,-1.08655112055522
10900,18037,1.4852724194389
10900,18038,-1.84976438691403
10900,18040,1.06438345717563
33874,18041,-0.356955947649984
10900,18042,3.77378497203523
10900,18043,4.689707986
10900,18044,4.950598682
10900,18045,2.90681605416647
10900,18046,2.1925293
10900,18049,1.63297776283509
10900,18051,0.36739726655173
10900,18052,3.54142621610866
10900,18053,-1.18754729418441
33874,18054,-2.2365968376771
10900,18055,0.869094447817773
10900,18059,-0.532820143895797
10900,18062,1.94471993587809
10900,18063,-1.75944011
10900,18064,-0.212023580640749
10900,18065,3.958131723
10900,18067,1.18520652977785
10900,18069,0.319968366685979
33874,18070,-1.53658886133267
10900,18071,-0.183267522976045
10900,18072,-2.90891855669666
33874,18073,-0.269975569222238
33874,18074,-1.43711840125045
33874,18076,-0.260012562508134
10900,18078,-0.407658951650064
10900,18079,-1.054211566
10900,18080,-1.10637100156765
10900,18083,0.008661659
10900,18085,0.008661659
10900,18086,-1.432109538
10900,18087,2.84645097391626
10900,18088,-1.12046725268878
10900,18091,-2.79214926724602
10900,18092,-2.22583092396654
10900,18101,6.39863881362577
10900,18102,6.37919238034303
10900,18103,3.28282787815587
10900,18104,3.4655651632024
10900,18105,7.134849456
10900,18106,3.18097718792954
10900,18109,5.21977094159732
42540,18201,4.6368741695537
42540,18202,1.8145889252667
10900,18216,-0.0063821332639681
42540,18219,0.491359566
42540,18221,-1.238294461
42540,18222,-1.15185713748522
42540,18224,-1.05481303113396
10900,18235,-1.54093908923516
42540,18249,-0.048226635798792
10900,18254,-0.37224695
42540,18403,1.12062833747123
42540,18407,-1.29665862225321
42540,18410,-0.044214182
42540,18411,-1.46117048254278
42540,18414,-2.97017458216916
42540,18419,-2.62165830473994
42540,18433,-2.4722564992865
42540,18434,3.26165095796063
42540,18444,-2.06482372702069
42540,18447,1.78484605921362
42540,18452,1.096210485
42540,18471,-2.38058034084111
42540,18501,4.023085166
42540,18503,7.7611458491656
42540,18504,3.29067310343262
42540,18505,4.59249963830898
42540,18507,2.368004394
42540,18508,2.54757404747865
42540,18509,6.08544335623557
42540,18510,6.07152300082796
42540,18512,3.79609526027101
42540,18517,3.08768682921165
42540,18518,2.38218768203257
42540,18519,1.72604015196482
42540,18612,-2.43563205963949
42540,18617,-1.63543328261235
42540,18618,-4.73036597191425
42540,18634,0.199879908140944
42540,18640,3.8696009614488
42540,18641,4.30261680311806
42540,18642,2.685762415
42540,18643,0.579794330648812
42540,18644,-0.316237901128647
42540,18651,0.357475094666707
42540,18701,5.3523099450175
42540,18702,5.74807651920486
42540,18703,5.602165673
42540,18704,3.85540960475762
42540,18705,4.22731143010415
42540,18706,2.50914823002625
42540,18707,-3.25660322944459
42540,18708,-2.308958404162
42540,18709,3.02675848459707
42540,18710,5.343000917
33874,18901,0.281710456263061
33874,18912,-0.77783394
33874,18914,0.30332003325734
33874,18915,2.46061967038021
33874,18917,-0.0320459987773236
33874,18923,-1.14295690099156
33874,18925,-0.99761669530456
33874,18927,0.21610036012129
33874,18928,-1.589130448
33874,18929,0.565582057179439
33874,18931,-1.341894501
33874,18932,0.156971214722308
33874,18933,-2.14091920105095
33874,18934,-1.74770103624152
33874,18936,3.77391099634568
33874,18938,-1.52510755818756
33874,18940,0.837291544806196
33874,18944,-0.128965124994164
33874,18947,-1.228392744139
33874,18949,-0.944060047
33874,18951,0.950934622498615
33874,18954,0.703998512703733
33874,18955,0.168657711530077
33874,18960,0.75585643930406
33874,18962,0.200834229
33874,18963,-1.655857154
33874,18964,3.64359114960226
33874,18966,2.06277546931094
33874,18969,1.24200393464422
33874,18970,-0.059379284
33874,18974,4.14975296161876
33874,18976,1.86802170835296
33874,18977,-1.66786466
33874,19001,3.86051070092631
33874,19002,1.34404199790753
33874,19003,2.10065180676065
33874,19004,2.15856764087089
33874,19006,2.06751954192873
33874,19007,3.63284837244196
37964,19008,0.990345453114186
33874,19009,-0.0142781474299044
37964,19010,0.230486216805557
33874,19012,3.03156659480599
37964,19013,3.60921484814943
37964,19014,1.72347279777999
37964,19015,2.98837188235462
37964,19017,1.478360613
37964,19018,4.47229489634261
33874,19020,4.4682119757022
33874,19021,3.36445138470201
37964,19022,4.0302009252891
37964,19023,5.44364353509976
33874,19025,2.59361021093671
37964,19026,4.25215049744293
33874,19027,3.77688652912934
37964,19028,-2.359106914
37964,19029,2.84289266152701
33874,19030,4.91775004874786
33874,19031,0.532138606592175
37964,19032,3.72361726080445
37964,19033,4.10790023626694
33874,19034,1.9732407396864
33874,19035,-0.776519251237996
37964,19036,5.30292250924626
33874,19038,2.7624833191209
33874,19040,5.23027498535455
33874,19041,0.192006519158131
37964,19043,4.86660012222891
33874,19044,3.39600656295605
33874,19046,2.77869155502544
33874,19047,2.00172556384807
37964,19050,5.65274354083081
37964,19052,-0.222424331
33874,19053,2.39382587304075
33874,19054,3.33514650136481
33874,19055,4.44540219607204
33874,19056,5.38141781442895
33874,19057,4.78610809814553
33874,19058,1.149773059
37964,19060,-0.104181637923974
37964,19061,2.33728282827851
37964,19063,-0.560473175564811
37964,19064,2.40007409005854
33874,19066,1.69157874926335
33874,19067,1.77226978809025
37964,19070,4.41427902112685
33874,19072,0.474366455206592
37964,19073,-0.896319666157594
37964,19074,4.2698630128447
33874,19075,2.29810833149609
37964,19076,4.76879502264617
37964,19078,4.4435865144367
37964,19079,5.29049219273829
37964,19081,2.28688909540365
37964,19082,5.88139013754012
37964,19083,3.2445609913081
33874,19085,-0.504643442339059
37964,19086,0.770663601654411
33874,19087,0.443092151982405
33874,19090,4.6702332815464
37964,19094,3.46364793732665
33874,19095,2.77177644575293
33874,19096,1.92845682511281
37964,19101,7.123062176
37964,19102,6.49957193743167
37964,19103,6.62319012758385
37964,19104,6.89087942346742
37964,19105,6.225130918
37964,19106,5.52713012523964
37964,19107,6.3555118734203
37964,19110,6.584218696
37964,19111,5.23106794683037
37964,19114,4.51824765777582
37964,19115,4.93319867297283
37964,19116,5.63909706267557
37964,19118,0.80600080750454
37964,19119,2.46086773760581
37964,19120,7.95251257958947
37964,19121,7.2583538261563
37964,19122,8.76648829951665
37964,19123,7.27274019298615
37964,19124,7.65869445680197
37964,19125,7.93902563799168
37964,19126,7.24208466564538
37964,19127,1.83746731271045
37964,19128,0.887867838237788
37964,19129,4.83379424944793
37964,19130,6.64202683313716
37964,19131,5.21235730754211
37964,19132,8.32324367851172
37964,19133,9.91325150562589
37964,19134,9.52044405997989
37964,19135,5.97330772561951
37964,19136,4.65270856265987
37964,19137,4.89420486509136
37964,19138,7.11531953690551
37964,19139,8.36796568394088
37964,19140,9.4097767289341
37964,19141,8.19638448421337
37964,19142,6.50161149399703
37964,19143,8.35748148107145
37964,19144,4.6633030986851
37964,19145,7.940786667134
37964,19146,7.16781904748915
37964,19147,6.64495764371893
37964,19148,8.02365538962041
37964,19149,7.9011504865494
37964,19150,5.06224495509088
37964,19151,4.25254733203122
37964,19152,5.37395575075845
37964,19153,5.43554879596884
37964,19154,5.87589724439872
37964,19160,9.411025628
33874,19301,0.52821218402765
33874,19310,-1.73628094003892
33874,19311,-1.08255376132946
33874,19312,-0.269111242898887
37964,19317,-1.28325652921477
37964,19319,-1.67254645785304
33874,19320,-1.10489571965013
33874,19330,-1.86148265476092
37964,19331,-0.068600839
33874,19333,0.324132393366939
33874,19335,-1.0019956958084
33874,19341,-0.120555521779482
37964,19342,-1.02276272374685
33874,19343,-3.17280632405223
33874,19344,-2.31496518029226
33874,19348,-0.787637587221616
33874,19350,-2.25648580987898
33874,19352,-1.95590476385357
33874,19355,-0.28010093334065
33874,19358,0.175916582
33874,19362,-2.03202846637392
33874,19363,-1.10109930713105
33874,19365,-1.38996352074907
33874,19369,-1.104526487
33874,19372,-0.605357176648103
37964,19373,-1.49381749270149
33874,19374,-0.979742903028338
33874,19380,-0.217770272438112
33874,19381,0.041126308
33874,19382,0.451937500312139
33874,19390,-1.40816730893673
33874,19395,-1.146282683
33874,19399,0.959740583
33874,19401,4.33849881740699
33874,19403,1.4512664737059
33874,19404,-0.344598055
33874,19405,4.0515355372887
33874,19406,3.31914292238611
33874,19407,2.439973473
33874,19408,-0.344598055
33874,19421,-2.131850121
33874,19422,1.41036039473217
33874,19425,-1.93786796959763
33874,19426,0.937702863184811
33874,19428,3.91063584606054
33874,19436,0.69562027
33874,19437,0.69562027
33874,19438,0.97834146613524
33874,19440,2.92519798734894
33874,19442,4.157195839
33874,19443,3.331207235
33874,19444,0.74008144337342
33874,19446,4.00542067731251
33874,19450,2.065359503
33874,19451,1.481883728
33874,19453,1.268593843
33874,19454,3.30862274114338
33874,19456,1.268593843
33874,19457,-0.822128745
33874,19460,1.05296048342828
33874,19462,3.34511289462623
33874,19464,3.12372493357279
33874,19465,-0.434378401189177
33874,19468,1.5345153532227
33874,19473,-0.349640086302489
33874,19474,0.258507798
33874,19475,-0.113928049322335
33874,19477,0.701847184543426
33874,19480,-1.947886326
33874,19481,-1.012964333
33874,19482,-1.012964333
33874,19484,1.33982177
33874,19490,0.166547205
33874,19492,-1.64312867461907
29540,19501,-0.634287314
33874,19525,1.15688182423044
48864,19701,0.757296577399067
48864,19702,0.817257453462236
48864,19703,1.45417956670888
48864,19707,-0.178233626950556
48864,19709,-2.16200202028281
48864,19711,0.533315335110509
48864,19713,2.88949070165643
48864,19714,4.287472695
48864,19715,4.287472695
48864,19720,2.1608597612687
48864,19732,0.423105557543312
48864,19733,-1.20759438914524
48864,19736,-0.583550168753667
48864,19801,5.83273110838422
48864,19802,3.90257218076398
48864,19803,1.26175787883932
48864,19804,3.99932276450393
48864,19805,5.01950688309509
48864,19806,3.69257612837641
48864,19807,-0.885454399293638
48864,19808,1.61350115372762
48864,19809,0.776540656562669
48864,19810,1.54122158927264
48864,19899,6.251876036
47894,20001,7.04662593000177
47894,20002,7.53501691836623
47894,20003,6.29927207081474
47894,20004,6.54430219
47894,20005,5.98831695139699
47894,20006,5.017881004
47894,20007,1.40309088929837
47894,20008,2.05421569872455
47894,20009,4.22907271039908
47894,20010,3.70234023365162
47894,20011,4.41564495714828
47894,20012,3.14073622019181
47894,20013,3.299256473
47894,20015,1.30972683756714
47894,20016,1.27764872140077
47894,20017,5.21603739454454
47894,20018,5.47939312237831
47894,20019,4.64668685621209
47894,20020,4.00577809374401
47894,20024,3.09858505230311
47894,20026,4.928729492
47894,20027,2.543359786
47894,20029,4.928729492
47894,20030,3.465824972
47894,20032,3.68147662889694
47894,20033,7.197950197
47894,20035,5.333689621
47894,20036,4.73801640797409
47894,20037,3.81464772184758
47894,20038,5.464157749
47894,20039,5.762451199
47894,20040,4.994349158
47894,20043,5.902319828
47894,20044,2.543742318
47894,20056,5.045113266
47894,20090,7.175425296
47894,20091,6.54430219
47894,20105,2.14517389018525
47894,20108,5.682016603
47894,20109,2.97272217439977
47894,20110,4.80593546057557
47894,20111,0.690757453433486
47894,20112,-1.83576876435943
47894,20113,2.818415476
47894,20120,2.58113535877398
47894,20121,3.56030282209368
47894,20122,3.692836176
47894,20124,1.43831813168652
47894,20129,-1.505188291
47894,20136,1.8327776767701
47894,20137,-2.53822190230927
47894,20146,4.310968865
47894,20147,3.19132486502327
47894,20148,2.60219258848442
47894,20151,4.42784812613212
47894,20152,3.57700890319985
47894,20153,3.275794891
47894,20155,1.16012292432776
47894,20156,-0.468287368
47894,20158,-1.00614676190719
47894,20164,4.47270757179132
47894,20165,-0.358647630875381
47894,20166,4.48178944311783
47894,20167,5.512086613
47894,20168,2.615815611
47894,20169,0.707487642880885
47894,20170,4.25865433702689
47894,20171,4.07540784451953
47894,20172,4.005735862
47894,20175,1.70117366995623
47894,20176,1.06826311714365
47894,20177,4.67330841
47894,20178,4.67330841
47894,20181,-0.90750417497988
47894,20186,0.310359008265972
47894,20187,-1.30412072879803
47894,20188,0.92553624
47894,20190,2.48805036658575
47894,20191,1.734910745545
47894,20194,1.53615555609799
47894,20195,-0.38746593
47894,20601,1.14819073681247
47894,20602,3.49886455262683
47894,20603,2.07384675953905
47894,20604,5.309389684
47894,20607,-1.40468005713196
47894,20613,-1.36778366576148
47894,20616,-1.12409298001279
47894,20617,-0.931663262643674
